"food_id"	"fdgrp_id"	"desc"	"food_group"	"nutrient_id"	"nutrient_value"	"units"	"nutrient"	"seq"	"amount"	"measure_desc"	"grams"	"nutrients_per_gram"	"nutrients_per_serving"
"2474"	"19881"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA"	"Sweets"	"205"	20.75	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	68	0.2075	14.11
"2475"	"19881"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA"	"Sweets"	"208"	154	"kcal"	"Energy"	1	1	"serving 1/2 cup"	68	1.54	104.72
"2476"	"19882"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA"	"Sweets"	"203"	3.68	"g"	"Protein"	1	1	"serving 1/2 cup"	69	0.0368	2.5392
"2477"	"19882"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA"	"Sweets"	"204"	6.2	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	69	0.062	4.278
"2478"	"19882"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA"	"Sweets"	"205"	21.92	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	69	0.2192	15.1248
"2479"	"19882"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA"	"Sweets"	"208"	143	"kcal"	"Energy"	1	1	"serving 1/2 cup"	69	1.43	98.67
"2480"	"19883"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL"	"Sweets"	"203"	3.53	"g"	"Protein"	1	1	"serving 1/2 cup"	72	0.0353	2.5416
"2481"	"19883"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL"	"Sweets"	"204"	5.68	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	72	0.0568	4.0896
"2482"	"19883"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL"	"Sweets"	"205"	25.63	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	72	0.2563	18.4536
"2483"	"19883"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL"	"Sweets"	"208"	153	"kcal"	"Energy"	1	1	"serving 1/2 cup"	72	1.53	110.16
"2484"	"19884"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY"	"Sweets"	"203"	3.71	"g"	"Protein"	1	1	"serving 1/2 cup"	68	0.0371	2.5228
"2485"	"19884"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY"	"Sweets"	"204"	6.26	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	68	0.0626	4.2568
"2486"	"19884"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY"	"Sweets"	"205"	21.7	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	68	0.217	14.756
"2487"	"19884"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY"	"Sweets"	"208"	143	"kcal"	"Energy"	1	1	"serving 1/2 cup"	68	1.43	97.24
"2488"	"19886"	"1900"	"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE"	"Sweets"	"203"	4.09	"g"	"Protein"	1	1	"serving 1 cone"	79	0.0409	3.2311
"2489"	"19886"	"1900"	"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE"	"Sweets"	"204"	4.1	"g"	"Total lipid (fat)"	1	1	"serving 1 cone"	79	0.041	3.239
"2490"	"19886"	"1900"	"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE"	"Sweets"	"205"	45.32	"g"	"Carbohydrate, by difference"	1	1	"serving 1 cone"	79	0.4532	35.8028
"2491"	"19886"	"1900"	"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE"	"Sweets"	"208"	224	"kcal"	"Energy"	1	1	"serving 1 cone"	79	2.24	176.96
"2492"	"19892"	"1900"	"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS"	"Sweets"	"203"	1.37	"g"	"Protein"	1	1	"serving 2 pops"	80	0.0137	1.096
"2493"	"19892"	"1900"	"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS"	"Sweets"	"204"	2.33	"g"	"Total lipid (fat)"	1	1	"serving 2 pops"	80	0.0233	1.864
"2494"	"19892"	"1900"	"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS"	"Sweets"	"205"	11.95	"g"	"Carbohydrate, by difference"	1	1	"serving 2 pops"	80	0.1195	9.56
"2495"	"19892"	"1900"	"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS"	"Sweets"	"208"	49	"kcal"	"Energy"	1	1	"serving 2 pops"	80	0.49	39.2
"2496"	"19893"	"1900"	"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC"	"Sweets"	"203"	5.3	"g"	"Protein"	1	1	"serving 1/2 cup"	68	0.053	3.604
"2497"	"19893"	"1900"	"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC"	"Sweets"	"204"	7.28	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	68	0.0728	4.9504
"2498"	"19893"	"1900"	"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC"	"Sweets"	"205"	29.68	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	68	0.2968	20.1824
"2499"	"19893"	"1900"	"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC"	"Sweets"	"208"	201	"kcal"	"Energy"	1	1	"serving 1/2 cup"	68	2.01	136.68
"2500"	"19894"	"1900"	"ICE CREAMS,BREYERS,98% FAT FREE CHOC"	"Sweets"	"203"	3.89	"g"	"Protein"	1	1	"serving 1/2 cup"	68	0.0389	2.6452
"2501"	"19894"	"1900"	"ICE CREAMS,BREYERS,98% FAT FREE CHOC"	"Sweets"	"204"	2.17	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	68	0.0217	1.4756
"2502"	"19894"	"1900"	"ICE CREAMS,BREYERS,98% FAT FREE CHOC"	"Sweets"	"205"	30.18	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	68	0.3018	20.5224
"2503"	"19894"	"1900"	"ICE CREAMS,BREYERS,98% FAT FREE CHOC"	"Sweets"	"208"	136	"kcal"	"Energy"	1	1	"serving 1/2 cup"	68	1.36	92.48
"2504"	"19895"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL"	"Sweets"	"203"	3.54	"g"	"Protein"	1	1	"serving 1/2 cup"	71	0.0354	2.5134
"2505"	"19895"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL"	"Sweets"	"204"	5.8	"g"	"Total lipid (fat)"	1	1	"serving 1/2 cup"	71	0.058	4.118
"2506"	"19895"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL"	"Sweets"	"205"	25.17	"g"	"Carbohydrate, by difference"	1	1	"serving 1/2 cup"	71	0.2517	17.8707
"2507"	"19895"	"1900"	"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL"	"Sweets"	"208"	151	"kcal"	"Energy"	1	1	"serving 1/2 cup"	71	1.51	107.21
"2508"	"19896"	"1900"	"CANDIES,REESE'S FAST BREAK,CANDY BAR"	"Sweets"	"203"	8.93	"g"	"Protein"	1	1	"serving 1 bar"	56	0.0893	5.0008
"2509"	"19896"	"1900"	"CANDIES,REESE'S FAST BREAK,CANDY BAR"	"Sweets"	"204"	23.21	"g"	"Total lipid (fat)"	1	1	"serving 1 bar"	56	0.2321	12.9976
"2510"	"19897"	"1900"	"CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC COVERED ALMONDS"	"Sweets"	"203"	9.51	"g"	"Protein"	1	1	"serving 1oz pack"	28	0.0951	2.6628
"2511"	"19897"	"1900"	"CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC COVERED ALMONDS"	"Sweets"	"204"	37.07	"g"	"Total lipid (fat)"	1	1	"serving 1oz pack"	28	0.3707	10.3796
"2512"	"19910"	"1900"	"CANDIES,CRISPY BAR W/ PNUT BUTTER FILLING"	"Sweets"	"203"	9.53	"g"	"Protein"	1	1	"serving 1.5 oz"	42	0.0953	4.0026
"2513"	"19910"	"1900"	"CANDIES,CRISPY BAR W/ PNUT BUTTER FILLING"	"Sweets"	"204"	31.34	"g"	"Total lipid (fat)"	1	1	"serving 1.5 oz"	42	0.3134	13.1628
"2514"	"19912"	"1900"	"Sweetener, syrup, agave"	"Sweets"	"203"	0.09	"g"	"Protein"	1	1	"tsp"	6.9	9e-04	0.00621
"2515"	"19912"	"1900"	"Sweetener, syrup, agave"	"Sweets"	"203"	0.09	"g"	"Protein"	2	0.25	"cup"	55	9e-04	0.0495
"2516"	"19912"	"1900"	"Sweetener, syrup, agave"	"Sweets"	"204"	0.45	"g"	"Total lipid (fat)"	1	1	"tsp"	6.9	0.0045	0.03105
"2517"	"19912"	"1900"	"Sweetener, syrup, agave"	"Sweets"	"204"	0.45	"g"	"Total lipid (fat)"	2	0.25	"cup"	55	0.0045	0.2475
"2518"	"20647"	"2000"	"MILLET FLR"	"Cereal Grains and Pasta"	"203"	10.75	"g"	"Protein"	1	1	"cup"	119	0.1075	12.7925
"2519"	"22119"	"1600"	"MORNINGSTAR FARMS VEGGIE DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	17.4	"g"	"Protein"	1	1	"Link"	40	0.174	6.96
"2520"	"22119"	"1600"	"MORNINGSTAR FARMS VEGGIE DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	1.3	"g"	"Total lipid (fat)"	1	1	"Link"	40	0.013	0.52
"2521"	"22119"	"1600"	"MORNINGSTAR FARMS VEGGIE DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	11.2	"g"	"Carbohydrate, by difference"	1	1	"Link"	40	0.112	4.48
"2522"	"22121"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS BETTER'N BURGERS,FRZ"	"Legumes and Legume Products"	"203"	16.3	"g"	"Protein"	1	1	"Burger"	71	0.163	11.573
"2523"	"22121"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS BETTER'N BURGERS,FRZ"	"Legumes and Legume Products"	"204"	3.4	"g"	"Total lipid (fat)"	1	1	"Burger"	71	0.034	2.414
"2524"	"22121"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS BETTER'N BURGERS,FRZ"	"Legumes and Legume Products"	"205"	9.1	"g"	"Carbohydrate, by difference"	1	1	"Burger"	71	0.091	6.461
"2525"	"22123"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS,SPICY BLACK BEAN BURGER"	"Legumes and Legume Products"	"203"	14.6	"g"	"Protein"	1	1	"Burger"	67	0.146	9.782
"2526"	"22123"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS,SPICY BLACK BEAN BURGER"	"Legumes and Legume Products"	"204"	6.1	"g"	"Total lipid (fat)"	1	1	"Burger"	67	0.061	4.087
"2527"	"22123"	"1600"	"WORTHINGTON FOODS,MORNINGSTAR FARMS,SPICY BLACK BEAN BURGER"	"Legumes and Legume Products"	"205"	19.1	"g"	"Carbohydrate, by difference"	1	1	"Burger"	67	0.191	12.797
"2528"	"22126"	"1600"	"LOMA LINDA BIG FRANKS,CND,UNPREP"	"Legumes and Legume Products"	"203"	21.5	"g"	"Protein"	1	1	"link"	51	0.215	10.965
"2529"	"22126"	"1600"	"LOMA LINDA BIG FRANKS,CND,UNPREP"	"Legumes and Legume Products"	"204"	12.1	"g"	"Total lipid (fat)"	1	1	"link"	51	0.121	6.171
"2530"	"22126"	"1600"	"LOMA LINDA BIG FRANKS,CND,UNPREP"	"Legumes and Legume Products"	"205"	5.8	"g"	"Carbohydrate, by difference"	1	1	"link"	51	0.058	2.958
"2531"	"22126"	"1600"	"LOMA LINDA BIG FRANKS,CND,UNPREP"	"Legumes and Legume Products"	"208"	218	"kcal"	"Energy"	1	1	"link"	51	2.18	111.18
"2532"	"22522"	"2200"	"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE"	"Meals, Entrees, and Side Dishes"	"203"	4.37	"g"	"Protein"	1	1	"serving (1 cup)"	252	0.0437	11.0124
"2533"	"22522"	"2200"	"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE"	"Meals, Entrees, and Side Dishes"	"204"	2.38	"g"	"Total lipid (fat)"	1	1	"serving (1 cup)"	252	0.0238	5.9976
"2534"	"22899"	"2200"	"RAVIOLI,CHEESE-FILLED,CND"	"Meals, Entrees, and Side Dishes"	"204"	1.45	"g"	"Total lipid (fat)"	1	1	"cup"	242	0.0145	3.509
"2535"	"22899"	"2200"	"RAVIOLI,CHEESE-FILLED,CND"	"Meals, Entrees, and Side Dishes"	"205"	13.64	"g"	"Carbohydrate, by difference"	1	1	"cup"	242	0.1364	33.0088
"2536"	"22905"	"2200"	"BEEF STEW,CANNED ENTREE"	"Meals, Entrees, and Side Dishes"	"203"	4.41	"g"	"Protein"	1	1	"cup (1 serving)"	196	0.0441	8.6436
"2537"	"22905"	"2200"	"BEEF STEW,CANNED ENTREE"	"Meals, Entrees, and Side Dishes"	"204"	5.53	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	196	0.0553	10.8388
"2538"	"22908"	"2200"	"BEEF,CORNED BF HASH,W/ POTATO,CND"	"Meals, Entrees, and Side Dishes"	"203"	8.73	"g"	"Protein"	1	1	"cup"	236	0.0873	20.6028
"2539"	"22908"	"2200"	"BEEF,CORNED BF HASH,W/ POTATO,CND"	"Meals, Entrees, and Side Dishes"	"204"	10.24	"g"	"Total lipid (fat)"	1	1	"cup"	236	0.1024	24.1664
"2540"	"22908"	"2200"	"BEEF,CORNED BF HASH,W/ POTATO,CND"	"Meals, Entrees, and Side Dishes"	"205"	9.27	"g"	"Carbohydrate, by difference"	1	1	"cup"	236	0.0927	21.8772
"2541"	"22908"	"2200"	"BEEF,CORNED BF HASH,W/ POTATO,CND"	"Meals, Entrees, and Side Dishes"	"208"	164	"kcal"	"Energy"	1	1	"cup"	236	1.64	387.04
"2542"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"203"	4.25	"g"	"Protein"	1	1	"cup"	259	0.0425	11.0075
"2543"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"203"	4.25	"g"	"Protein"	2	1	"serving"	259	0.0425	11.0075
"2544"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"204"	1.74	"g"	"Total lipid (fat)"	1	1	"cup"	259	0.0174	4.5066
"2545"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"204"	1.74	"g"	"Total lipid (fat)"	2	1	"serving"	259	0.0174	4.5066
"2546"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"205"	16.6	"g"	"Carbohydrate, by difference"	1	1	"cup"	259	0.166	42.994
"2547"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"205"	16.6	"g"	"Carbohydrate, by difference"	2	1	"serving"	259	0.166	42.994
"2548"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"208"	99	"kcal"	"Energy"	1	1	"cup"	259	0.99	256.41
"2549"	"22929"	"2200"	"CAMPBELL'S,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"208"	99	"kcal"	"Energy"	2	1	"serving"	259	0.99	256.41
"2550"	"22930"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU"	"Meals, Entrees, and Side Dishes"	"203"	2.78	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0278	7.0056
"2551"	"22930"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU"	"Meals, Entrees, and Side Dishes"	"204"	0.6	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.006	1.512
"2552"	"22930"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU"	"Meals, Entrees, and Side Dishes"	"205"	15.87	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.1587	39.9924
"2553"	"22930"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU"	"Meals, Entrees, and Side Dishes"	"208"	80	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.8	201.6
"2554"	"22931"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS ORIGINAL"	"Meals, Entrees, and Side Dishes"	"203"	2.38	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0238	5.9976
"2555"	"22931"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS ORIGINAL"	"Meals, Entrees, and Side Dishes"	"204"	0.4	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.004	1.008
"2556"	"22931"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS ORIGINAL"	"Meals, Entrees, and Side Dishes"	"205"	13.89	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.1389	35.0028
"2557"	"22931"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS ORIGINAL"	"Meals, Entrees, and Side Dishes"	"208"	67	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.67	168.84
"2558"	"22932"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S"	"Meals, Entrees, and Side Dishes"	"203"	2.38	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0238	5.9976
"2559"	"22932"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S"	"Meals, Entrees, and Side Dishes"	"204"	0.4	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.004	1.008
"2560"	"22932"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S"	"Meals, Entrees, and Side Dishes"	"205"	13.89	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.1389	35.0028
"2561"	"22932"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S"	"Meals, Entrees, and Side Dishes"	"208"	67	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.67	168.84
"2562"	"22937"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"203"	3.17	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0317	7.9884
"2563"	"22937"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"204"	0.79	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.0079	1.9908
"2564"	"22937"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"205"	12.3	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.123	30.996
"2565"	"22937"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"208"	69	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.69	173.88
"2566"	"22938"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS PLUS CA"	"Meals, Entrees, and Side Dishes"	"203"	2.38	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0238	5.9976
"2567"	"22938"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS PLUS CA"	"Meals, Entrees, and Side Dishes"	"204"	0.4	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.004	1.008
"2568"	"22938"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS PLUS CA"	"Meals, Entrees, and Side Dishes"	"205"	13.89	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.1389	35.0028
"2569"	"22938"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS PLUS CA"	"Meals, Entrees, and Side Dishes"	"208"	67	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.67	168.84
"2570"	"22939"	"2200"	"CAMPBELL'S,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"203"	4.37	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0437	11.0124
"2571"	"22939"	"2200"	"CAMPBELL'S,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"204"	3.17	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.0317	7.9884
"2572"	"22939"	"2200"	"CAMPBELL'S,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"205"	15.08	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.1508	38.0016
"2573"	"22939"	"2200"	"CAMPBELL'S,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU"	"Meals, Entrees, and Side Dishes"	"208"	106	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	1.06	267.12
"2574"	"22940"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"203"	4.37	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0437	11.0124
"2575"	"22940"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"204"	2.78	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.0278	7.0056
"2576"	"22940"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"205"	12.7	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.127	32.004
"2577"	"22940"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"208"	95	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.95	239.4
"2578"	"22941"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ SLICED FRANKS"	"Meals, Entrees, and Side Dishes"	"203"	3.57	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0357	8.9964
"2579"	"22941"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ SLICED FRANKS"	"Meals, Entrees, and Side Dishes"	"204"	2.38	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.0238	5.9976
"2580"	"22941"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ SLICED FRANKS"	"Meals, Entrees, and Side Dishes"	"205"	12.7	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.127	32.004
"2581"	"22941"	"2200"	"SPAGHETTIOS,SPAGHETTIOS W/ SLICED FRANKS"	"Meals, Entrees, and Side Dishes"	"208"	87	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.87	219.24
"2582"	"22942"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"203"	4.37	"g"	"Protein"	1	1	"cup (1 serving)"	252	0.0437	11.0124
"2583"	"22942"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"204"	2.78	"g"	"Total lipid (fat)"	1	1	"cup (1 serving)"	252	0.0278	7.0056
"2584"	"22942"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"205"	12.7	"g"	"Carbohydrate, by difference"	1	1	"cup (1 serving)"	252	0.127	32.004
"2585"	"22942"	"2200"	"CAMPBELL'S,SPAGHETTIOS,SPAGHETTIOS A TO Z'S W/ MEATBALLS"	"Meals, Entrees, and Side Dishes"	"208"	95	"kcal"	"Energy"	1	1	"cup (1 serving)"	252	0.95	239.4
"2586"	"22943"	"2200"	"SUPPER BAKES MEAL,CHEESY CHICK W/ PASTA (CHICK NOT INCLUDED)"	"Meals, Entrees, and Side Dishes"	"203"	7.06	"g"	"Protein"	1	0.167	"box (NLEA serving size)"	85	0.0706	6.001
"2587"	"22943"	"2200"	"SUPPER BAKES MEAL,CHEESY CHICK W/ PASTA (CHICK NOT INCLUDED)"	"Meals, Entrees, and Side Dishes"	"204"	4.71	"g"	"Total lipid (fat)"	1	0.167	"box (NLEA serving size)"	85	0.0471	4.0035
"2588"	"22943"	"2200"	"SUPPER BAKES MEAL,CHEESY CHICK W/ PASTA (CHICK NOT INCLUDED)"	"Meals, Entrees, and Side Dishes"	"205"	31.76	"g"	"Carbohydrate, by difference"	1	0.167	"box (NLEA serving size)"	85	0.3176	26.996
"2589"	"22943"	"2200"	"SUPPER BAKES MEAL,CHEESY CHICK W/ PASTA (CHICK NOT INCLUDED)"	"Meals, Entrees, and Side Dishes"	"208"	198	"kcal"	"Energy"	1	0.167	"box (NLEA serving size)"	85	1.98	168.3
"2590"	"22944"	"2200"	"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA"	"Meals, Entrees, and Side Dishes"	"203"	4.8	"g"	"Protein"	1	1	"serving"	125	0.048	6
"2591"	"22944"	"2200"	"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA"	"Meals, Entrees, and Side Dishes"	"204"	3.2	"g"	"Total lipid (fat)"	1	1	"serving"	125	0.032	4
"2592"	"22944"	"2200"	"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA"	"Meals, Entrees, and Side Dishes"	"205"	24.8	"g"	"Carbohydrate, by difference"	1	1	"serving"	125	0.248	31
"2593"	"22944"	"2200"	"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA"	"Meals, Entrees, and Side Dishes"	"208"	147	"kcal"	"Energy"	1	1	"serving"	125	1.47	183.75
"2594"	"22945"	"2200"	"SUPPER BAKES MEAL KITS,GARLIC CHICK W/ PASTA"	"Meals, Entrees, and Side Dishes"	"203"	9.76	"g"	"Protein"	1	0.167	"box (NLEA serving)"	103	0.0976	10.0528
"2595"	"22945"	"2200"	"SUPPER BAKES MEAL KITS,GARLIC CHICK W/ PASTA"	"Meals, Entrees, and Side Dishes"	"204"	0.98	"g"	"Total lipid (fat)"	1	0.167	"box (NLEA serving)"	103	0.0098	1.0094
